Record_Type,LF_site_num,LF_Type,locid,faa_Region,county,county_state,city,facility_name,facility_ownership,facility_use,latitude_degrees,longitude_degrees,elevation_ft_msl,status,ArptLocation
APT,01354.61*H,HELIPORT,34CL,AWP,SHASTA,CA,BURNEY,BURNEY SERVICE CENTER,PR,PR,40.8936,-121.6513417,116.0,Open,POINT(-121.6513417 40.8936)
APT,01356.1*A,AIRPORT,L62,AWP,KERN,CA,BUTTONWILLOW,ELK HILLS-BUTTONWILLOW,PU,PU,35.35344444,-119.4797222,326.0,Open,POINT(-119.4797222 35.35344444)
APT,01356.5*A,AIRPORT,C83,AWP,CONTRA COSTA,CA,BYRON,BYRON,PU,PU,37.82844444,-121.6258333,78.5,Open,POINT(-121.6258333 37.82844444)
APT,01356.7*A,AIRPORT,CA90,AWP,SAN BERNARDINO,CA,CADIZ,CADIZ AIRSTRIP,PR,PR,34.51388889,-115.5194444,780.0,Open,POINT(-115.5194444 34.51388889)
APT,01356.85*H,HELIPORT,CL62,AWP,LOS ANGELES,CA,CALABASAS,STATION 125,PU,PR,34.15151944,-118.6977556,850.0,Open,POINT(-118.6977556 34.15151944)
APT,01356.86*H,HELIPORT,05CA,AWP,LOS ANGELES,CA,CALABASAS,LOST HILLS SHERIFF'S STATION,PU,PR,34.13652778,-118.7146806,888.0,Open,POINT(-118.7146806 34.13652778)
APT,01358.*A,AIRPORT,CXL,AWP,IMPERIAL,CA,CALEXICO,CALEXICO INTL,PU,PU,32.66744444,-115.5175833,5.7,Open,POINT(-115.5175833 32.66744444)
APT,01358.1*H,HELIPORT,CN90,AWP,IMPERIAL,CA,CALEXICO,API GATEWAY,PR,PR,32.67588333,-115.3720278,34.0,Open,POINT(-115.3720278 32.67588333)
APT,01359.2*A,AIRPORT,62CL,AWP,KERN,CA,CALIENTE,FLYING S RANCH,PR,PR,35.40717917,-118.5000867,485.0,Open,POINT(-118.5000867 35.40717917)
APT,01360.*A,AIRPORT,L71,AWP,KERN,CA,CALIFORNIA CITY,CALIFORNIA CITY MUNI,PU,PU,35.15125,-118.0166667,453.5,Open,POINT(-118.0166667 35.15125)
APT,01363.*A,AIRPORT,CLR,AWP,IMPERIAL,CA,CALIPATRIA,CLIFF HATFIELD MEML,PU,PU,33.13133333,-115.5213889,181.8,Open,POINT(-115.5213889 33.13133333)
APT,01366.*A,AIRPORT,CA38,AWP,SIERRA,CA,CALPINE,TOTEM POLE RANCH,PR,PR,39.65129111,-120.4385442,986.0,Open,POINT(-120.4385442 39.65129111)
APT,01369.1*A,AIRPORT,CMA,AWP,VENTURA,CA,CAMARILLO,CAMARILLO,PU,PU,34.21375,-119.0943611,76.8,Open,POINT(-119.0943611 34.21375)
APT,01369.41*A,AIRPORT,66CA,AWP,SAN LUIS OBISPO,CA,CAMBRIA,RANCHO SAN SIMEON,PR,PR,35.60774833,-121.1101933,320.0,Open,POINT(-121.1101933 35.60774833)
APT,01369.8*A,AIRPORT,O61,AWP,EL DORADO,CA,CAMERON PARK,CAMERON PARK,PU,PU,38.684,-120.9875278,287.3,Open,POINT(-120.9875278 38.684)
APT,01370.05*H,HELIPORT,SYL,AWP,SAN LUIS OBISPO,CA,CAMP ROBERTS/SAN MIGUEL,ROBERTS AHP,MR,PR,35.81496639,-120.7437847,630.0,Open,POINT(-120.7437847 35.81496639)
APT,01370.06*A,AIRPORT,CA62,AWP,SAN LUIS OBISPO,CA,CAMP ROBERTS,MC MILLAN,MR,PR,35.719135,-120.7679525,920.0,Open,POINT(-120.7679525 35.719135)
APT,01370.3*H,HELIPORT,CSL,AWP,SAN LUIS OBISPO,CA,CAMP SAN LUIS OBISPO,O'SULLIVAN AHP,MR,PR,35.3333075,-120.7343403,250.0,Open,POINT(-120.7343403 35.3333075)
APT,01374.1*H,HELIPORT,CN27,AWP,LOS ANGELES,CA,CANOGA PARK,HUGHES/CANOGA PARK,PR,PR,34.22149722,-118.6271167,845.0,Open,POINT(-118.6271167 34.22149722)
APT,01375.*A,AIRPORT,63CL,AWP,YOLO,CA,CAPAY,G3 RANCH,PR,PR,38.71657,-122.1385844,360.0,Open,POINT(-122.1385844 38.71657)
APT,01376.1*A,AIRPORT,CRQ,AWP,SAN DIEGO,CA,CARLSBAD,MC CLELLAN-PALOMAR,PU,PU,33.12825,-117.2800833,330.5,Open,POINT(-117.2800833 33.12825)
APT,01377.4*H,HELIPORT,4CL5,AWP,SACRAMENTO,CA,CARMICHAEL,MERCY SAN JUAN HOSPITAL,PR,PR,38.66915278,-121.3143861,169.0,Open,POINT(-121.3143861 38.66915278)
APT,01378.01*H,HELIPORT,33CN,AWP,SANTA BARBARA,CA,CARPINTERIA,PLATFORM HILLHOUSE,PR,PR,34.33111111,-119.6043056,98.0,Open,POINT(-119.6043056 34.33111111)
APT,01378.02*H,HELIPORT,8CA7,AWP,SANTA BARBARA,CA,CARPINTERIA,PLATFORM HENRY,PR,PR,34.33305556,-119.5612222,111.0,Open,POINT(-119.5612222 34.33305556)
APT,01378.03*H,HELIPORT,49CA,AWP,SANTA BARBARA,CA,CARPINTERIA,DCOR PLATFORM HABITAT,PR,PR,34.28666667,-119.589,90.0,Open,POINT(-119.589 34.28666667)
APT,01379.*A,AIRPORT,64CL,AWP,LOS ANGELES,CA,CARSON,GOODYEAR BLIMP BASE,PR,PR,33.855,-118.2761667,21.0,Open,POINT(-118.2761667 33.855)
APT,01379.01*H,HELIPORT,7L1,AWP,LOS ANGELES,CA,CARSON,CARSON SHERIFF STATION,PU,PR,33.83432778,-118.2621333,17.0,Open,POINT(-118.2621333 33.83432778)
APT,01379.4*A,AIRPORT,65CL,AWP,FRESNO,CA,CARUTHERS,AL DIVINE,PR,PR,36.51439417,-119.7640264,252.0,Open,POINT(-119.7640264 36.51439417)
APT,01379.9*H,HELIPORT,CL63,AWP,LOS ANGELES,CA,CASTAIC,CASTAIC DAM,PU,PR,34.51747222,-118.6003278,520.0,Open,POINT(-118.6003278 34.51747222)
APT,01379.99*H,HELIPORT,0CA1,AWP,ALAMEDA,CA,CASTRO VALLEY,SUTTER MEDICAL CENTER CASTRO VALLEY,PR,PR,37.69888889,-122.0891667,224.0,Open,POINT(-122.0891667 37.69888889)
APT,01381.11*H,HELIPORT,39CA,AWP,RIVERSIDE,CA,CATHEDRAL CITY,SCE PALM SPRINGS DISTRICT,PR,PR,33.78657778,-116.4644139,300.0,Open,POINT(-116.4644139 33.78657778)
APT,01384.*A,AIRPORT,O59,AWP,MODOC,CA,CEDARVILLE,CEDARVILLE,PU,PU,41.55361111,-120.1656111,623.0,Open,POINT(-120.1656111 41.55361111)
APT,01388.*H,HELIPORT,CL89,AWP,LOS ANGELES,CA,CHATSWORTH,MGA CHATSWORTH,PR,PR,34.23883056,-118.5695028,859.0,Open,POINT(-118.5695028 34.23883056)
APT,01388.01*H,HELIPORT,CL26,AWP,LOS ANGELES,CA,CHATSWORTH,OMNINET WEST VALLEY LP,PR,PR,34.23862222,-118.5659194,18.0,Open,POINT(-118.5659194 34.23862222)
APT,01390.*A,AIRPORT,49X,AWP,SAN BERNARDINO,CA,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,PU,PU,34.52888889,-114.4319722,638.3,Open,POINT(-114.4319722 34.52888889)
APT,01392.*A,AIRPORT,O05,AWP,PLUMAS,CA,CHESTER,ROGERS FLD,PU,PU,40.28236111,-121.2411667,534.4,Open,POINT(-121.2411667 40.28236111)
APT,01392.01*H,HELIPORT,5Q2,AWP,PLUMAS,CA,CHESTER,USFS CHESTER,PU,PR,40.28849528,-121.2432983,526.0,Open,POINT(-121.2432983 40.28849528)
APT,01395.*A,AIRPORT,CIC,AWP,BUTTE,CA,CHICO,CHICO MUNI,PU,PU,39.79538889,-121.8584167,240.2,Open,POINT(-121.8584167 39.79538889)
APT,01395.01*H,HELIPORT,CL37,AWP,BUTTE,CA,CHICO,ENLOE HOSPITAL,PR,PR,39.74194444,-121.8502778,253.0,Open,POINT(-121.8502778 39.74194444)
APT,01395.3*A,AIRPORT,4CA7,AWP,BUTTE,CA,CHICO,JOHNSEN,PR,PR,39.67071667,-121.8858111,190.0,Open,POINT(-121.8858111 39.67071667)
APT,01396.02*A,AIRPORT,CA11,AWP,PLUMAS,CA,CHILCOOT,BODAD,PR,PR,39.99721389,-120.2168569,909.0,Open,POINT(-120.2168569 39.99721389)
APT,01396.1*A,AIRPORT,CL56,AWP,BUTTE,CA,CHICO,RANCHAERO,PR,PR,39.71952125,-121.8704954,173.0,Open,POINT(-121.8704954 39.71952125)
APT,01397.7*A,AIRPORT,NID,AWP,KERN,CA,CHINA LAKE,CHINA LAKE NAWS (ARMITAGE FLD),MN,PR,35.68570044,-117.6921095,284.0,Open,POINT(-117.6921095 35.68570044)
APT,01398.*A,AIRPORT,CNO,AWP,SAN BERNARDINO,CA,CHINO,CHINO,PU,PU,33.97477931,-117.6364828,650.0,Open,POINT(-117.6364828 33.97477931)
APT,01399.*A,AIRPORT,L77,AWP,RIVERSIDE,CA,CHIRIACO SUMMIT,CHIRIACO SUMMIT,PU,PU,33.66481111,-115.7104139,710.7,Open,POINT(-115.7104139 33.66481111)
APT,01400.5*A,AIRPORT,2O6,AWP,MADERA,CA,CHOWCHILLA,CHOWCHILLA,PU,PU,37.11327778,-120.247,243.0,Open,POINT(-120.247 37.11327778)
APT,01400.512*A,AIRPORT,67CA,AWP,MADERA,CA,CHOWCHILLA,CHAPMAN FARMS,PR,PR,37.0727225,-120.3782333,175.0,Open,POINT(-120.3782333 37.0727225)
APT,01401.1*A,AIRPORT,0CL3,AWP,SAN DIEGO,CA,CHULA VISTA,JOHN NICHOL'S FLD,PR,PR,32.63337222,-116.8903111,500.0,Open,POINT(-116.8903111 32.63337222)
APT,01401.7*H,HELIPORT,2CL0,AWP,LOS ANGELES,CA,CITY OF COMMERCE,COMMERCE BUSINESS PARK,PR,PR,33.98756944,-118.1614778,135.0,Open,POINT(-118.1614778 33.98756944)
APT,01402.02*H,HELIPORT,7L5,AWP,LOS ANGELES,CA,CITY OF INDUSTRY,L A COUNTY SHERIFF'S DEPARTMENT,PU,PR,34.0245,-117.9581111,327.0,Open,POINT(-117.9581111 34.0245)
APT,01402.03*H,HELIPORT,9CA3,AWP,LOS ANGELES,CA,CITY OF INDUSTRY,RECREATION AND CONFERENCE CENTER,PR,PR,34.02051111,-117.9273889,701.0,Open,POINT(-117.9273889 34.02051111)
APT,01402.04*H,HELIPORT,40CA,AWP,LOS ANGELES,CA,CITY OF INDUSTRY,CITY OF INDUSTRY CIVIC FINANCIAL CENTER,PR,PR,34.02456944,-117.9593,322.0,Open,POINT(-117.9593 34.02456944)
APT,01402.05*H,HELIPORT,6CN5,AWP,LOS ANGELES,CA,CITY OF INDUSTRY,LOS ALTOS,PR,PR,34.05552778,-117.9926389,343.0,Open,POINT(-117.9926389 34.05552778)
APT,01402.1*H,HELIPORT,CL87,AWP,LOS ANGELES,CA,CITY OF INDUSTRY,HADDICKS,PR,PR,34.02742222,-117.9667444,306.0,Open,POINT(-117.9667444 34.02742222)
APT,01405.*A,AIRPORT,CN13,AWP,YOLO,CA,CLARKSBURG,BORGES - CLARKSBURG,PR,PR,38.44325,-121.5088611,12.0,Open,POINT(-121.5088611 38.44325)
APT,01406.01*H,HELIPORT,CL53,AWP,LAKE,CA,CLEARLAKE,ST HELENA HOSPITAL CLEARLAKE,PR,PR,38.93456944,-122.6193778,434.0,Open,POINT(-122.6193778 38.93456944)
APT,01411.1*A,AIRPORT,O60,AWP,SONOMA,CA,CLOVERDALE,CLOVERDALE MUNI,PU,PU,38.77627778,-122.9926111,275.9,Open,POINT(-122.9926111 38.77627778)
APT,01413.*A,AIRPORT,CL24,AWP,FRESNO,CA,CLOVIS,KINDSVATER RANCH,PR,PR,36.84995028,-119.5101319,529.0,Open,POINT(-119.5101319 36.84995028)
APT,01413.1*H,HELIPORT,7CL2,AWP,FRESNO,CA,CLOVIS,ROGERS HELICOPTERS INC,PR,PR,36.82402778,-119.6675833,370.0,Open,POINT(-119.6675833 36.82402778)
APT,01413.11*H,HELIPORT,19CL,AWP,FRESNO,CA,CLOVIS,CLOVIS COMMUNITY MEDICAL CENTER,PR,PR,36.83858889,-119.6590861,390.0,Open,POINT(-119.6590861 36.83858889)
APT,01419.12*A,AIRPORT,3O8,AWP,FRESNO,CA,COALINGA,HARRIS RANCH,PR,PU,36.24811111,-120.2384722,470.0,Open,POINT(-120.2384722 36.24811111)
APT,01419.13*A,AIRPORT,C80,AWP,FRESNO,CA,COALINGA,NEW COALINGA MUNI,PU,PU,36.16211111,-120.2948333,624.8,Open,POINT(-120.2948333 36.16211111)
APT,01428.*H,HELIPORT,4CL9,AWP,SAN BERNARDINO,CA,COLTON,ARROWHEAD RGNL MEDICAL CENTER,PR,PR,34.07478611,-117.3493611,76.0,Open,POINT(-117.3493611 34.07478611)
APT,01429.*A,AIRPORT,O22,AWP,TUOLUMNE,CA,COLUMBIA,COLUMBIA,PU,PU,38.03041667,-120.4145556,120.7,Open,POINT(-120.4145556 38.03041667)
APT,01430.1*A,AIRPORT,67CL,AWP,COLUSA,CA,COLUSA,DAVIS,PR,PR,39.20100139,-122.0485844,45.0,Open,POINT(-122.0485844 39.20100139)
APT,01431.03*H,HELIPORT,CN62,AWP,COLUSA,CA,COLUSA,CS RANCH,PR,PR,39.24159722,-121.9095167,59.0,Open,POINT(-121.9095167 39.24159722)
APT,01431.05*H,HELIPORT,3CA3,AWP,COLUSA,CA,COLUSA,BEHRING RANCH,PR,PR,39.34131111,-121.9509333,62.0,Open,POINT(-121.9509333 39.34131111)
APT,01431.1*A,AIRPORT,O08,AWP,COLUSA,CA,COLUSA,COLUSA COUNTY,PU,PU,39.179,-121.9933333,49.0,Open,POINT(-121.9933333 39.179)
APT,01434.*A,AIRPORT,CPM,AWP,LOS ANGELES,CA,COMPTON,COMPTON/WOODLEY,PU,PU,33.88991667,-118.2438056,98.7,Open,POINT(-118.2438056 33.88991667)
APT,01437.*A,AIRPORT,CCR,AWP,CONTRA COSTA,CA,CONCORD,BUCHANAN FLD,PU,PU,37.98965667,-122.0569022,25.6,Open,POINT(-122.0569022 37.98965667)
APT,01437.01*H,HELIPORT,60CA,AWP,CONTRA COSTA,CA,CONCORD,Q AREA,MN,PR,38.04514167,-122.0072889,49.0,Open,POINT(-122.0072889 38.04514167)
APT,01439.*A,AIRPORT,43CN,AWP,KINGS,CA,CORCORAN,CORCORAN,PR,PR,36.10263889,-119.5946667,197.0,Open,POINT(-119.5946667 36.10263889)
APT,01440.*A,AIRPORT,24CL,AWP,KINGS,CA,CORCORAN,BOSWELL,PR,PR,36.08867222,-119.5416278,205.2,Open,POINT(-119.5416278 36.08867222)
APT,01443.*A,AIRPORT,0O4,AWP,TEHAMA,CA,CORNING,CORNING MUNI,PU,PU,39.94611111,-122.1711111,295.6,Open,POINT(-122.1711111 39.94611111)
APT,01447.3*A,AIRPORT,AJO,AWP,RIVERSIDE,CA,CORONA,CORONA MUNI,PU,PU,33.89765408,-117.6024398,533.0,Open,POINT(-117.6024398 33.89765408)
APT,01448.*H,HELIPORT,CL16,AWP,SAN DIEGO,CA,CORONADO,TURNER FLD/AMPHIBIOUS BASE,MR,PR,32.67829722,-117.1555722,0.0,Open,POINT(-117.1555722 32.67829722)
APT,01455.13*H,HELIPORT,CA30,AWP,ORANGE,CA,COSTA MESA,MANCLARK AIRWAY,PR,PR,33.67502778,-117.8731667,77.0,Open,POINT(-117.8731667 33.67502778)
APT,01455.29*H,HELIPORT,10CL,AWP,ORANGE,CA,COSTA MESA,CENTERPORT,PR,PR,33.67169167,-117.8747611,83.0,Open,POINT(-117.8747611 33.67169167)
APT,01455.31*H,HELIPORT,42CL,AWP,ORANGE,CA,COSTA MESA,COSTA MESA POLICE DEPARTMENT,PU,PR,33.66288611,-117.9039417,60.0,Open,POINT(-117.9039417 33.66288611)
APT,01455.32*H,HELIPORT,1CA7,AWP,ORANGE,CA,COSTA MESA,L A TIMES COSTA MESA,PR,PR,33.69294444,-117.9169028,35.0,Open,POINT(-117.9169028 33.69294444)
APT,01455.33*H,HELIPORT,83CA,AWP,ORANGE,CA,COSTA MESA,THE MET,PR,PR,33.68849167,-117.8779528,204.0,Open,POINT(-117.8779528 33.68849167)
APT,01457.8*A,AIRPORT,68CA,AWP,TEHAMA,CA,COTTONWOOD,LAKE CALIFORNIA AIR PARK,PR,PR,40.36111111,-122.2158333,615.0,Open,POINT(-122.2158333 40.36111111)
APT,01457.81*A,AIRPORT,CA04,AWP,TEHAMA,CA,COTTONWOOD,FLYING N RANCH,PR,PR,40.34626417,-122.3388928,530.0,Open,POINT(-122.3388928 40.34626417)
APT,01458.*A,AIRPORT,O09,AWP,MENDOCINO,CA,COVELO,ROUND VALLEY,PU,PU,39.7905,-123.2663333,434.0,Open,POINT(-123.2663333 39.7905)
APT,01464.*A,AIRPORT,CEC,AWP,DEL NORTE,CA,CRESCENT CITY,JACK MC NAMARA FLD,PU,PU,41.78016667,-124.2365278,60.7,Open,POINT(-124.2365278 41.78016667)
APT,01469.*A,AIRPORT,CA93,AWP,STANISLAUS,CA,CROWS LANDING,CROWS LANDING,PU,PR,37.40799056,-121.1093761,166.0,Closed Indefinitely,POINT(-121.1093761 37.40799056)
APT,01476.1*A,AIRPORT,CL25,AWP,KERN,CA,CUYAMA,7R RANCH,PR,PR,34.93552917,-119.4517869,176.0,Open,POINT(-119.4517869 34.93552917)
APT,01476.12*A,AIRPORT,5CN4,AWP,SAN LUIS OBISPO,CA,CUYAMA,VOSBURGH AIRFIELD,PR,PR,34.92363333,-119.5715,200.0,Open,POINT(-119.5715 34.92363333)
APT,01479.*A,AIRPORT,DAG,AWP,SAN BERNARDINO,CA,DAGGETT,BARSTOW-DAGGETT,PU,PU,34.85372222,-116.7866944,930.0,Open,POINT(-116.7866944 34.85372222)
APT,01480.9*A,AIRPORT,7NY8,AEA,ALBANY,NY,AMSTERDAM,IWAN AIRFIELD,PR,PR,42.96377639,-74.12555972,773.0,Open,POINT(-74.12555972 42.96377639)
APT,01486.9*A,AIRPORT,17CL,AWP,SANTA CRUZ,CA,DAVENPORT,LAS TRANCAS,PR,PR,37.08800333,-122.2735819,125.0,Open,POINT(-122.2735819 37.08800333)
APT,01487.12*A,AIRPORT,69CL,AWP,YOLO,CA,DAVIS,MEDLOCK FLD,PR,PR,38.61546111,-121.7474622,48.0,Open,POINT(-121.7474622 38.61546111)
APT,01488.*A,AIRPORT,DWA,AWP,YOLO,CA,DAVIS/WOODLAND/WINTERS,YOLO COUNTY,PU,PU,38.57938889,-121.8569444,100.0,Open,POINT(-121.8569444 38.57938889)
APT,01488.1*A,AIRPORT,EDU,AWP,YOLO,CA,DAVIS,UNIVERSITY,PU,PU,38.53146222,-121.7864817,68.4,Open,POINT(-121.7864817 38.53146222)
APT,01494.*A,AIRPORT,70CL,AWP,INYO,CA,DEATH VALLEY JUNCTION,AMARGOSA,PR,PR,36.29578917,-116.4258747,37.0,Open,POINT(-116.4258747 36.29578917)
APT,01494.61*A,AIRPORT,L06,AWP,INYO,CA,DEATH VALLEY NATIONAL PARK,FURNACE CREEK,PU,PU,36.4605,-116.8798056,210.0,Open,POINT(-116.8798056 36.4605)
APT,01494.62*A,AIRPORT,L09,AWP,INYO,CA,DEATH VALLEY NATIONAL PARK,STOVEPIPE WELLS,PU,PU,36.60383333,-117.1592222,25.0,Open,POINT(-117.1592222 36.60383333)
APT,01497.*A,AIRPORT,DLO,AWP,KERN,CA,DELANO,DELANO MUNI,PU,PU,35.74555556,-119.2365,316.3,Open,POINT(-119.2365 35.74555556)
APT,01497.012*H,HELIPORT,5CA6,AWP,TULARE,CA,DELANO,SAN JOAQUIN HELICOPTERS,PR,PR,35.79141667,-119.2315861,335.0,Open,POINT(-119.2315861 35.79141667)
APT,01498.1*A,AIRPORT,0CN1,AWP,MERCED,CA,DELHI,FIORINI RANCH,PR,PR,37.45217778,-120.7647583,140.0,Open,POINT(-120.7647583 37.45217778)
APT,01498.16*A,AIRPORT,0CA0,AWP,FRESNO,CA,DEL REY,POM WONDERFUL AIRSTRIP,PR,PR,36.65274444,-119.5871139,340.6,Open,POINT(-119.5871139 36.65274444)
APT,01498.3*A,AIRPORT,71CL,AWP,COLUSA,CA,DELEVAN,GUNNERSFIELD RANCH,PR,PR,39.35266417,-122.0938656,62.0,Open,POINT(-122.0938656 39.35266417)
APT,01507.*A,AIRPORT,CN64,AWP,RIVERSIDE,CA,DESERT CENTER,DESERT CENTER,PR,PR,33.74772222,-115.32525,559.0,Open,POINT(-115.32525 33.74772222)
APT,01507.02*A,AIRPORT,72CL,AWP,SAN BERNARDINO,CA,DESERT CENTER,IRON MOUNTAIN PUMPING PLANT,PR,PR,34.13417806,-115.1191439,890.0,Open,POINT(-115.1191439 34.13417806)
APT,01507.03*A,AIRPORT,73CL,AWP,RIVERSIDE,CA,DESERT CENTER,JULIAN HINDS PUMP PLANT AIRSTRIP,PR,PR,33.6989075,-115.6369328,335.0,Open,POINT(-115.6369328 33.6989075)
APT,01507.15*H,HELIPORT,29CA,AWP,RIVERSIDE,CA,DESERT HOT SPRINGS,LANDELLS,PR,PR,33.92163889,-116.4534694,940.0,Open,POINT(-116.4534694 33.92163889)
APT,01507.151*H,HELIPORT,91CA,AWP,RIVERSIDE,CA,DESERT HOT SPRINGS,DEVERS SUBSTATION,PR,PR,33.93991944,-116.5748611,150.0,Open,POINT(-116.5748611 33.93991944)
APT,01507.3*H,HELIPORT,08CA,AWP,EL DORADO,CA,DIAMOND SPRINGS,PG & E PLACERVILLE SVC CNTR,PR,PR,38.69522222,-120.8260556,810.0,Open,POINT(-120.8260556 38.69522222)
APT,01508.*A,AIRPORT,D63,AWP,HUMBOLDT,CA,DINSMORE,DINSMORE,PU,PU,40.49202778,-123.5982222,375.0,Open,POINT(-123.5982222 40.49202778)
APT,01510.1*A,AIRPORT,13CL,AWP,SOLANO,CA,DIXON,MAINE PRAIRIE,PR,PR,38.38129889,-121.8235725,40.0,Open,POINT(-121.8235725 38.38129889)
APT,01512.*A,AIRPORT,A32,AWP,SISKIYOU,CA,DORRIS,BUTTE VALLEY,PU,PU,41.88725,-121.9755833,243.1,Open,POINT(-121.9755833 41.88725)
APT,01515.*A,AIRPORT,CL01,AWP,FRESNO,CA,DOS PALOS,EAGLE FLD,PR,PR,36.89994833,-120.6676825,153.0,Open,POINT(-120.6676825 36.89994833)
APT,01516.*A,AIRPORT,28CA,AWP,MERCED,CA,DOS PALOS,DOS PALOS,PR,PR,36.96244722,-120.6301828,118.0,Open,POINT(-120.6301828 36.96244722)
APT,01518.5*A,AIRPORT,CA71,AWP,AMADOR,CA,DRYTOWN,HORSE SHOE A RANCH,PR,PR,38.44,-120.8869444,750.0,Open,POINT(-120.8869444 38.44)
APT,01520.8*A,AIRPORT,77CL,AWP,FRESNO,CA,DUNLAP,BAKER & HALL,PR,PR,36.71772556,-119.1370578,150.0,Open,POINT(-119.1370578 36.71772556)
APT,01521.*A,AIRPORT,1O6,AWP,SISKIYOU,CA,DUNSMUIR,DUNSMUIR MUNI-MOTT,PU,PU,41.26291944,-122.2720375,261.4,Open,POINT(-122.2720375 41.26291944)
APT,01525.61*H,HELIPORT,6CL2,AWP,MODOC,CA,EAGLEVILLE,WHITE PINE,PR,PR,41.33044444,-120.0974444,550.0,Open,POINT(-120.0974444 41.33044444)
APT,01526.205*A,AIRPORT,CA34,AWP,YOLO,CA,ESPARTO,ALA DOBLE,PR,PR,38.6525,-122.0280556,250.0,Open,POINT(-122.0280556 38.6525)
APT,01526.8*A,AIRPORT,EDW,AWP,KERN,CA,EDWARDS,EDWARDS AFB,MA,PR,34.90808839,-117.8855285,311.0,Open,POINT(-117.8855285 34.90808839)
APT,01526.9*A,AIRPORT,9L2,AWP,KERN,CA,EDWARDS,EDWARDS AF AUX NORTH BASE,MA,PR,34.99078472,-117.8631917,299.0,Open,POINT(-117.8631917 34.99078472)
APT,01530.*A,AIRPORT,NJK,AWP,IMPERIAL,CA,EL CENTRO,EL CENTRO NAF (VRACIU FLD),MN,PR,32.82663333,-115.6685611,-42.0,Open,POINT(-115.6685611 32.82663333)
APT,01531.*H,HELIPORT,76CN,AWP,IMPERIAL,CA,EL CENTRO,EL CENTRO RGNL MEDICAL CENTER,PR,PR,32.77986111,-115.5686111,75.0,Open,POINT(-115.5686111 32.77986111)
APT,01532.*A,AIRPORT,23CN,AWP,IMPERIAL,CA,EL CENTRO,DOUTHITT STRIP,PR,PR,32.78894417,-115.5297169,45.0,Open,POINT(-115.5297169 32.78894417)
APT,01535.*A,AIRPORT,90CL,AWP,GLENN,CA,ELK CREEK,DIAMOND M RANCH,PR,PR,39.57210167,-122.6094375,296.0,Open,POINT(-122.6094375 39.57210167)
APT,01535.4*A,AIRPORT,CL04,AWP,SACRAMENTO,CA,ELK GROVE,SKY WAY ESTATES,PR,PR,38.41074389,-121.2349478,92.0,Open,POINT(-121.2349478 38.41074389)
APT,01535.41*A,AIRPORT,8CL2,AWP,SACRAMENTO,CA,ELK GROVE,LUCCHETTI RANCH,PR,PR,38.42352139,-121.2274475,96.0,Open,POINT(-121.2274475 38.42352139)
APT,01537.8*A,AIRPORT,99CL,AWP,SAN BERNARDINO,CA,EL MIRAGE,EL MIRAGE FLD ADELANTO,PR,PR,34.62499,-117.6050558,865.0,Open,POINT(-117.6050558 34.62499)
APT,01539.*A,AIRPORT,EMT,AWP,LOS ANGELES,CA,EL MONTE,SAN GABRIEL VALLEY,PU,PU,34.08600889,-118.0348453,295.6,Open,POINT(-118.0348453 34.08600889)
APT,01539.01*H,HELIPORT,CL27,AWP,LOS ANGELES,CA,EL MONTE,WELLS FARGO-EL MONTE,PR,PR,34.07014722,-118.071875,261.0,Open,POINT(-118.071875 34.07014722)
APT,01542.31*H,HELIPORT,CN33,AWP,LOS ANGELES,CA,EL SEGUNDO,AIRPORT IMPERIAL BLDG HELISTOP,PR,PR,33.930375,-118.3968944,238.0,Open,POINT(-118.3968944 33.930375)
APT,01542.34*H,HELIPORT,4CA6,AWP,LOS ANGELES,CA,EL SEGUNDO,CHEVRON REFINERY,PR,PR,33.91446944,-118.4272194,29.0,Open,POINT(-118.4272194 33.91446944)
APT,01542.35*H,HELIPORT,CL03,AWP,LOS ANGELES,CA,EL SEGUNDO,AIRPORT TOWERS NR 1,PR,PR,33.91688889,-118.3948889,404.0,Open,POINT(-118.3948889 33.91688889)
APT,01542.36*H,HELIPORT,32CN,AWP,LOS ANGELES,CA,EL SEGUNDO,PACIFIC BELL-2300 IMPERIAL HWY,PR,PR,33.93043333,-118.3825417,209.0,Open,POINT(-118.3825417 33.93043333)
APT,01542.37*H,HELIPORT,CL02,AWP,LOS ANGELES,CA,EL SEGUNDO,KILROY AIRPORT CENTER,PR,PR,33.92986944,-118.3850083,255.0,Open,POINT(-118.3850083 33.92986944)
APT,01548.*A,AIRPORT,BLU,AWP,PLACER,CA,EMIGRANT GAP,BLUE CANYON - NYACK,PU,PU,39.27497222,-120.70975,283.5,Open,POINT(-120.70975 39.27497222)
APT,01552.1*A,AIRPORT,8CL1,AWP,SAN DIEGO,CA,ESCONDIDO,LAKE WOHLFORD RESORT,PR,PR,33.18614889,-117.0019736,643.0,Open,POINT(-117.0019736 33.18614889)
APT,01552.12*A,AIRPORT,37CL,AWP,SAN DIEGO,CA,ESCONDIDO,LYALL,PR,PR,33.32447833,-116.990305,925.0,Open,POINT(-116.990305 33.32447833)
APT,01552.13*H,HELIPORT,CL48,AWP,SAN DIEGO,CA,ESCONDIDO,PALOMAR HEALTH DOWNTOWN CAMPUS,PR,PR,33.12452778,-117.075625,715.0,Open,POINT(-117.075625 33.12452778)
